run_name,delta_phi_vh_deg,distance_first_to_last,distance_consecutive_sum,orientation_change_rad,skip_cycles
phi_vh_305_deg,305.0026230819911,0.10748618252183144,0.10973310494153261,-0.874554105548427,10.5
phi_vh_310_deg,309.9988150555319,0.08272243375546506,0.08500274321505066,-0.8745565279883779,10.5
phi_vh_315_deg,315.000736607024,0.06950044673201025,0.07068557955180647,-0.8473265426425551,10.5
phi_vh_320_deg,320.00265815851606,0.047155198866456104,0.04938494840198729,-0.8810834744609245,10.5
phi_vh_325_deg,324.9988501320569,0.015490319021565743,0.019963538715921415,-0.8394012246695861,10.5
phi_vh_330_deg,330.0007716835489,0.01167094986717296,0.032382694719666726,-0.891868199673169,10.5
phi_vh_335_deg,335.002693235041,0.03205777856662573,0.0345197072993716,-0.8782737618970367,10.5
phi_vh_340_deg,339.9988852085818,0.045031159451916644,0.06322042953246494,-0.7934057726359078,10.5
phi_vh_345_deg,345.0008067600739,0.08974886920195493,0.09285980709879586,-0.8168823213507186,10.5
phi_vh_350_deg,350.002728311566,0.1091027810443303,0.11186867281371976,-0.7929879650452742,10.5
phi_vh_355_deg,354.99892028510675,0.13383392021670543,0.13811134780565326,-0.7700117905585735,10.5
phi_vh_360_deg,360.00084183659885,0.15999058003391178,0.1624334542168594,-0.7045129325544627,10.5
phi_vh_0_deg,0.0,0.15324138487696431,0.15872601591403585,-0.7740599974632253,10.6
phi_vh_5_deg,5.001921551492087,0.17370493347999674,0.17696915048340703,-0.714886584754772,10.6
phi_vh_10_deg,9.998113525032865,0.2015796091352942,0.20494637785012185,-0.6128132241030284,10.6
phi_vh_15_deg,15.00003507652495,0.22663972451803568,0.22987204767946637,-0.6126333235183443,10.6
